ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Castilla y León,Zamora,Ayuntamiento de El Pego,http://www.elpego.com/,,0
Castilla y León,Zamora,Ayuntamiento de La Torre del Valle,https://www.ayuntamientodelatorredelvalle.es,,0
Castilla y León,Zamora,Ayuntamiento de Arrabalde,https://www.ayuntamientodearrabalde.es,https://ayuntamientodearrabalde.sedelectronica.es,0
Castilla - La Mancha,Albacete,Ayuntamiento de Albacete,http://www.albacete.es/portada,https://albacete.sedipualba.es/default.aspx,404
Castilla - La Mancha,Albacete,Ayuntamiento de Albatana,https://www.albatana.es,https://albatana.sedipualba.es/default.aspx,0
Castilla - La Mancha,Albacete,Ayuntamiento de Alborea,https://www.alborea.es,https://alborea.sedipualba.es/default.aspx,0
Castilla - La Mancha,Albacete,Ayuntamiento de Corral-Rubio,http:///www.corralrubio.es,,0
Castilla - La Mancha,Albacete,Ayuntamiento de Férez,https://www.ferez.es/homepage,https://ferez.sedipualba.es/default.aspx,404
Castilla - La Mancha,Albacete,Ayuntamiento de Fuentealbilla,http://www.fuentealbilla.es,,0
Castilla - La Mancha,Albacete,Ayuntamiento de La Gineta,https://www.lagineta.es,https://lagineta.sedipualba.es/default.aspx,0
Castilla - La Mancha,Albacete,Ayuntamiento de Hoya Gonzalo,http://www.dipualba.es/municipios/HoyaGonzalo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Jorquera,http://www.dipualba.es/municipios/Jorquera/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Letur,http://www.dipualba.es/municipios/Letur/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Peñascosa,http://www.dipualba.es/municipios/Pe%F1ascosa/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozo Lorente,http://www.dipualba.es/municipios/PozoLorente/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozuelo,http://www.dipualba.es/municipios/Pozuelo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Robledo,http://www.dipualba.es/municipios/Robledo/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Salobre,http://www.dipualba.es/municipios/Salobre/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de San Pedro,http://www.dipualba.es/municipios/SanPedro/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Vianos,http://www.dipualba.es/municipios/Vianos/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villapalacios,http://www.dipualba.es/municipios/Villapalacios/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villaverde de Guadalimar,http://www.dipualba.es/municipios/Villaverde/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Viveros,http://www.dipualba.es/municipios/Viveros/,,403
Castilla - La Mancha,Albacete,Ayuntamiento de Masegoso,http://www.dipualba.es/municipios/Masegoso/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de La Recueja,http://www.dipualba.es/municipios/LaRecueja/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villatoya,http://www.dipualba.es/municipios/Villatoya/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Villavaliente,http://www.dipualba.es/municipios/Villavaliente/,,404
Castilla - La Mancha,Albacete,Ayuntamiento de Pozo-cañada,http://www.pozocañada.es,,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Abenojar,https://www.abenojar.es,https://www.abenojar.es/sede-electr%C3%B3nica/,403
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Alhambra,https://ayuntamientodealhambra.com,https://ayuntamientodealhambra.com/sede-electronica,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Anchuras,http://anchurasdelosmontes.es,https://sede.dipucr.es/municipios/anchuras,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Arenas de San Juan,http://arenasdesanjuan.infomancha.com,https://sede.dipucr.es/municipios/arenas-de-san-juan,500
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Calzada de Calatrava,http://www.calzadadecalatrava.es,,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Fuente el Fresno,http://www.fuenteelfresno.es,https://fuenteelfresno.sedelectronica.es,500
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Hinojosas de Calatrava,http://www.hinojosasdecalatrava.com/index.php,https://sede.dipucr.es/municipios/hinojosas-de-calatrava,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Las Labores,http://laslabores.infomancha.com,,500
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Luciana,http://www.ayuntamientoluciana.com,,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Puerto Lapice,http://www.puertolapice.es,,403
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Puertollano,https://www.puertollano.es,https://www.puertollano.es/sede-electronica/,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Socuellamos,http://www.ayto-socuellamos.es,http://www.ayto-socuellamos.es/index.php/que-es-admin-elec,403
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Villahermosa,http://www.ayto-villahermosa.es,,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Villar del Pozo,https://www.dipucr.es/villar-del-pozo,,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Viso del Marques,http://www.visodelmarques.es,,503
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Bolaños de Calatrava,https://www.bolanosdecalatrava.es,https://sede.bolanosdecalatrava.es,0
Castilla - La Mancha,Ciudad Real,Ayuntamiento de Pozuelo de Calatrava,http://www.pozuelodecalatrava.es,,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Albaladejo del Cuende,https://albaladejodelcuende.com,https://albaladejodelcuende.sedelectronica.es/dossier,403
Castilla - La Mancha,Cuenca,Ayuntamiento de La Alberca de Záncara,http://www.albercadezancara.es/,https://albercadezancara.sedelectronica.es,406
Castilla - La Mancha,Cuenca,Ayuntamiento de Alcalá de La Vega,http://www.alcaladelavega.com/es,https://alcaladelavega.sedelectronica.es,404
Castilla - La Mancha,Cuenca,Ayuntamiento de Arcos de La Sierra,http://www.campisierra.org,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Belmonte,https://www.belmonte.es,https://belmonte.sedelectronica.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Beteta,http://www.beteta.net,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Buenache de La Sierra,http://www.buenachedelasierra.com,https://buenachedelasierra.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Campillo de Altobuey,http://www.campillodealtobuey.com,,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Cañaveras,http://www.ayuntamientocanaveras.com,https://canaveras.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Cañaveruelas,http://www.canaveruelas.org,https://canaveruelas.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Casas de Benitez,https://www.casasdebenitez.es,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Fuente de Pedro Naharro,http://www.fuentedepedronaharro.es,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Huélamo,https://huelamo.dipucuenca.es,https://huelamo.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Iniesta,http://www.iniesta.es,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Osa de La Vega,http://www.osadelavega.net,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de El Pedernoso,http://www.ayuntamientoelpedernoso.es,,500
Castilla - La Mancha,Cuenca,Ayuntamiento de Priego,http://www.priego.es,https://priego.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Quintanar del Rey,https://www.quintanardelrey.es,https://quintanardelrey.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Salmeroncillos,http://www.salmeroncillos.es,,500
Castilla - La Mancha,Cuenca,Ayuntamiento de Salvacañete,https://www.salvacanete.es,https://salvacanete.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de San Lorenzo de La Parrilla,https://www.sanlorenzodelaparrilla.es,https://www.sanlorenzodelaparrilla.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Talayuelas,http://www.ayuntamientotalayuelas.es,https://talayuelas.sedelectronica.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Torrejoncillo del Rey,http://www.jccm.es/torrejoncillodelrey,,404
Castilla - La Mancha,Cuenca,Ayuntamiento de Tragacete,https://www.tragacete.es,https://tragacete.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Valverde de Jucar,https://www.valverdedejucar.net,https://valverdedejucar.sedelectronica.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Villalba del Rey,https://www.villalbadelrey.com,https://villalbadelrey.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Villamayor de Santiago,https://www.villamayordesantiago.es,https://villamayor.sedelectronica.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Villanueva de La Jara,http://www.villanuevadelajara.es,https://villanuevadelajara.sedelectronica.es,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Villarejo-Periesteban,https://villarejoperiesteban.dipucuenca.es,https://villarejoperiesteban.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Vega del Codorno,https://vegadelcodorno.dipucuenca.es/,https://vegadelcodorno.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Abia de La Obispalía,http://abiadelaobispalia.com/ayuntamiento.html,https://abiadelaobispalia.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Albendea,http://www.albendea.net,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Alcantud,http://alcantud.dipucuenca.es,https://alcantud.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Barchín del Hoyo,https://barchindelhoyo.dipucuenca.es,https://barchinelhoyo.sedelectronica.es,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Castillejo-sierra,http://www.campisierra.org,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Cueva del Hierro,http://www.cuevadelhierro.com,,403
Castilla - La Mancha,Cuenca,Ayuntamiento de Fresneda de La Sierra,http://www.campisierra.org,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Pajaroncillo,http://www.palomaresdelcampo.com,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de La Peraleja,http://www.aytolapesquera.com,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Villar del Infantado,http://www.villardelinfantado.es,,0
Castilla - La Mancha,Cuenca,Ayuntamiento de Zarzuela,http://zarzuela.dipucuenca.es,https://zarzuela.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Ablanque,http://www.ablanque.com,https://ablanque.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Albalate de Zorita,http://www.albalatedezorita.es,https://albalatedezorita.sedelectronica.es,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Aldeanueva de Guadalajara,http://www.aldeanuevadeguadalajara.org,https://aldeanuevadeguadalajara.sedelectronica.es,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Algar de Mesa,https://algardemesa.com,https://algardemesa.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Anguita,https://www.anguita.es,https://anguita.sedelectronica.es,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Azuqueca de Henares,http://www.azuqueca.es,http://www.azuqueca.es/no_cache/sede-electronica.html,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Brihuega,https://brihuega.es,https://brihuega.sedelectronica.es,406
Castilla - La Mancha,Guadalajara,Ayuntamiento de Caspueñas,http://www.caspuenas.es,,500
Castilla - La Mancha,Guadalajara,Ayuntamiento de Centenera,http://www.centenera.org,https://centenera.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Chiloeches,http://www.aytochiloeches.es,https://chiloeches.sedelectronica.es,404
Castilla - La Mancha,Guadalajara,Ayuntamiento de Cifuentes,http://www.acifuentes.com/,,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Cobeta,https://aytocobeta.com,https://cobeta.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Espinosa de Henares,https://espinosadehenares.es,https://espinosadehenares.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Fontanar,http://www.fontanar.es,,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Fuentenovilla,http://fuentenovilla.es,https://fuentenovilla.sedelectronica.es,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Mazuecos,http://www.mazuecos.org,,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Molina de Aragon,http://www.molina-aragon.com/,,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Pozo de Guadalajara,https://www.pozodeguadalajara.com,https://pozodeguadalajara.sedelectronica.es,406
Castilla - La Mancha,Guadalajara,Ayuntamiento de Sacedon,http://www.sacedon.es,,406
Castilla - La Mancha,Guadalajara,Ayuntamiento de Villanueva de La Torre,https://www.villanuevadelatorre.com,https://villanuevadelatorre.sedelectronica.es,406
Castilla - La Mancha,Guadalajara,Ayuntamiento de Yebes,http://www.ayuntamientodeyebes.es,,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Yebra,https://aytoyebra.es,https://aytoyebra.es/Web/index.php/component/content/article/2-variada/23-oficina-virtual,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Chillaron del Rey,https://chillarondelrey.es,https://chillarondelrey.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Henche,https://henche.es,https://henche.sedelectronica.es,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de El Olivar,http://www.aytoelolivar.es/,,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Riba de Saelices,http://www.ribadesaelices.es,https://saelices.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Solanillos del Extremo,http://www.aytosolanillos.es/,,403
Castilla - La Mancha,Guadalajara,Ayuntamiento de Torrejón del Rey,http://aytotorrejondelrey.com/web/,https://torrejondelrey.sedelectronica.es,404
Castilla - La Mancha,Guadalajara,Ayuntamiento de Torremocha del Campo,http://www.torremochadelcampo.es,https://torremochadelcampo.sedelectronica.es,0
Castilla - La Mancha,Guadalajara,Ayuntamiento de Valverde de Los Arroyos,http://aytovalverdedelosarroyos.es,https://aytovalverdedelosarroyos.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Albarreal de Tajo,https://albarrealdetajo.es,https://albarrealdetajo.sedelectronica.es,0
Castilla - La Mancha,Toledo,Ayuntamiento de Alcabón,http://www.alcabon.es,http://www.alcabon.es/tu-ayuntamiento/sede-electronica/tramites-y-gestiones.html,403
Castilla - La Mancha,Toledo,Ayuntamiento de Alcaudete de La Jara,http://www.alcaudetedelajara.es/index.php/es/,http://www.alcaudetedelajara.es/index.php/es/sede-electronica?showall=1,403
Castilla - La Mancha,Toledo,Ayuntamiento de Aldeanueva de Barbarroya,http://www.aldeanuevadebarbarroya.org,https://aldeanuevadebarbarroya.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Aldeanueva de San Bartolomé,http://www.aldeanovita.es,http://www.aldeanovita.es/tu-ayuntamiento/sede-electronica/tramites-y-gestiones.html,403
Castilla - La Mancha,Toledo,Ayuntamiento de Almendral de La Cañada,http://www.almendraldelacanada.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Camarena,http://www.ayto-camarena.com,http://camarena.sedelectronica.es/,0
Castilla - La Mancha,Toledo,Ayuntamiento de Camuñas,http://www.camunas.es ,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Cardiel de Los Montes,http://www.cardieldelosmontes.org,,0
Castilla - La Mancha,Toledo,Ayuntamiento de El Carpio de Tajo,http://www.elcarpiodetajo.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Chozas de Canales,http://www.chozasdecanales.es,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Ciruelos,http://ciruelos.es,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Consuegra,http://www.aytoconsuegra.es/,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Dosbarrios,https://dosbarrios.com,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Escalonilla,http://www.aytoescalonilla.com,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Espinoso del Rey,http://espinosodelrey.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Esquivias,http://www.esquivias.org,,0
Castilla - La Mancha,Toledo,Ayuntamiento de La Guardia,http://laguardiatoledo.es/,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Hormigos,https://ayuntamientohormigos.es,https://hormigos.sedelectronica.es,0
Castilla - La Mancha,Toledo,Ayuntamiento de Lillo,http://www.lillo.es,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Maqueda,http://www.maqueda.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Mejorada,http://www.mejorada.es,,500
Castilla - La Mancha,Toledo,Ayuntamiento de Mora,http://www.mora.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Nambroca,http://www.nambroca.es,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Navahermosa,http://www.navahermosa.es,https://navahermosa.sedelectronica.es,0
Castilla - La Mancha,Toledo,Ayuntamiento de Los Navalmorales,http://www.losnavalmorales.es,https://losnavalmorales.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Los Navalucillo,http://www.losnavalucillos.es,https://losnavalucillos.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Ontígola,http://www.ontigola.es,https://ontigola.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Oropesa,https://www.oropesadetoledo.es,https://oropesadetoledo.sedelectronica.es/info.0,403
Castilla - La Mancha,Toledo,Ayuntamiento de Portillo de Toledo,http://www.portillodetoledo.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de La Pueblanueva,https://www.aytopueblanueva.com,https://lapueblanueva.sedelectronica.es,429
Castilla - La Mancha,Toledo,Ayuntamiento de El Puente del Arzobispo,http://puentedelarzobispo.es,,500
Castilla - La Mancha,Toledo,Ayuntamiento de San Martín de Pusa,https://sanmartindepusa.net,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Sant Ana de Pusa,http://www.aytosantaanadepusa.es,,0
Castilla - La Mancha,Toledo,Ayuntamiento de Talavera de La Reina,https://www.talavera.es,https://sede.talavera.org/web/inicioWebc.do?opcion=noreg&entidad=45165,0
Castilla - La Mancha,Toledo,Ayuntamiento de Torrico,http://www.eltorrico.es,,500
Castilla - La Mancha,Toledo,Ayuntamiento de Valmojado,http://www.valmojado.com/,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Villafranca de Los Caballeros,http://www.aytovillafranca.es,,403
Castilla - La Mancha,Toledo,Ayuntamiento de Villatobas,http://www.villatobas.es,https://villatobas.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Yeles,https://web2.aytoyeles.org,https://yeles.sedelectronica.es,0
Castilla - La Mancha,Toledo,Ayuntamiento de Huerta de Valdecarábanos,https://aytohuertadevaldecarabanos.es,https://aytohuertadevaldecarabanos.sedelectronica.es,403
Castilla - La Mancha,Toledo,Ayuntamiento de Valdeverdeja,https://valdeverdeja.es,https://sede.legal/tramites/valdeverdeja/certificado-empadronamient,0
Cataluña,Barcelona,Ayuntamiento de Barberà del Vallès,https://www.bdv.cat,https://www.seu-e.cat/ca/web/barberadelvalles,0
Cataluña,Barcelona,Ayuntamiento de Canyelles,http://www.canyelles.cat,,0
Cataluña,Barcelona,Ayuntamiento de Castellnou de Bages,http://www.ccbages.org/castelln.htm,,403
Cataluña,Barcelona,Ayuntamiento de Castellvi de La Marca,http://www.castellvidelamarca.org,,0
Cataluña,Barcelona,Ayuntamiento de El Pla del Penedes,http://www.elplapenedes.org,,0
Cataluña,Barcelona,Ayuntamiento de Els Hostalets de Pierola,http://www.elshostaletsdepierola.cat,,403
Cataluña,Barcelona,Ayuntamiento de Els Prats de Rei,http://www.pratsderei.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Esplugues de Llobregat,http://www.esplugues.cat,,0
Cataluña,Barcelona,Ayuntamiento de L'Estany,http://www.estany.cat/public/,https://www.seu-e.cat/web/estany/seu-electronica,404
Cataluña,Barcelona,Ayuntamiento de La Granada,http://www.lagranada.com,,0
Cataluña,Barcelona,Ayuntamiento de La Nou de Bergueda,http://www.lanou.bergueda.org,,0
Cataluña,Barcelona,Ayuntamiento de La Palma de Cervelló,http://www.lapalma.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Les Cabanyes,http://www.lescabanyes.net,,0
Cataluña,Barcelona,Ayuntamiento de Manlleu,http://www.manlleu.org,,0
Cataluña,Barcelona,Ayuntamiento de Mediona,http://www.mediona.info,,0
Cataluña,Barcelona,Ayuntamiento de Montesquiu,http://www.montesquiu.cat,,0
Cataluña,Barcelona,Ayuntamiento de Montmajor,http://www.montmajor.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Perafita,http://www.perafita.llucanes.net,,0
Cataluña,Barcelona,Ayuntamiento de Prats de Lluçanes,http://www.pratsdellucanes.cat,,0
Cataluña,Barcelona,Ayuntamiento de Puig-reig,http://www.puig-reig.cat,,0
Cataluña,Barcelona,Ayuntamiento de Pujalt,http://www.pujalt.cat,,403
Cataluña,Barcelona,Ayuntamiento de Sant Agusti de Lluçanes,http://www.santagusti.cat,,0
Cataluña,Barcelona,Ayuntamiento de Sant Jaume de Frontanya,http://www.santjaumedefrontanya.net,,0
Cataluña,Barcelona,Ayuntamiento de Sant Marti d'Albars,http://stmartia.diba.es,,0
Cataluña,Barcelona,Ayuntamiento de Sant Marti Sarroca,http://www.santmartisarroca.net,,0
Cataluña,Barcelona,Ayuntamiento de Sant Pere de Ribes,http://www.santperederibes.cat,,0
Cataluña,Barcelona,Ayuntamiento de Sant Pere de Riudebitlles,http://www.santperederiudebitlles.net,,0
Cataluña,Barcelona,Ayuntamiento de Sant Quirze Safaja,http://www.ajsqs.net,,0
Cataluña,Barcelona,Ayuntamiento de Sant Vicenç de Torello,http://www.santvicens.org,,403
Cataluña,Barcelona,Ayuntamiento de Santa Coloma de Gramenet,https://www.gramenet.cat,https://www.seu-e.cat/es/web/santacolomadegramenet,0
Cataluña,Barcelona,Ayuntamiento de Santa Eulalia de Ronçana,http://www.santaeulaliaroncana.cat,,0
Cataluña,Barcelona,Ayuntamiento de Santa Maria d'Olo,http://www.ccbages.org/olo.htm,,403
Cataluña,Barcelona,Ayuntamiento de Santa Maria de Besora,http://www.santamariab.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Santa Maria de Palautordera,http://www.santamariapalautordera.cat,,0
Cataluña,Barcelona,Ayuntamiento de Tagamanent,http://www.tagamanent.org,,403
Cataluña,Barcelona,Ayuntamiento de Terrassa,https://www.terrassa.cat,https://seuelectronica.terrassa.cat/web/seu/,403
Cataluña,Barcelona,Ayuntamiento de Torrelavit,http://www.torrelavit.net,,0
Cataluña,Barcelona,Ayuntamiento de Veciana,http://www.veciana.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Vilada,http://www.vilada.net,,0
Cataluña,Barcelona,Ayuntamiento de Viladecans,https://www.viladecans.cat,,403
Cataluña,Barcelona,Ayuntamiento de Vilanova de Sau,http://www.vilanovadesau.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Vilobi del Penedes,http://www.vilobi.net,,404
Cataluña,Barcelona,Ayuntamiento de Copons,http://www.copons.cat,,0
Cataluña,Barcelona,Ayuntamiento de Figols,http://www.figol.cat,,0
Cataluña,Barcelona,Ayuntamiento de Malla,http://www.malla-osona.net,,0
Cataluña,Barcelona,Ayuntamiento de Les Masies de Roda,http://www.lesmasies.cat,,0
Cataluña,Barcelona,Ayuntamiento de Monistrol de Calders,http://www.monistrolcalders.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Montmaneu,http://www.montmaneu.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Sant Marti Sesgueioles,http://www.sesgueioles.cat,,0
Cataluña,Barcelona,Ayuntamiento de Santa Fe del Penedès,http://www.santafepenedes.cat,https://www.seu-e.cat/ca/web/santafedelpenedes,0
Cataluña,Barcelona,Ayuntamiento de Santa Maria de Merles,http://www.stmmerles.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Sobremunt,http://www.sobremunt.diba.cat,,0
Cataluña,Barcelona,Ayuntamiento de Talamanca,http://www.talamanca.diba.cat,,503
Cataluña,Girona,Ayuntamiento de Argelaguer,http://hwww.argelaguer.cat/,,0
Cataluña,Girona,Ayuntamiento de Bellcaire d´Empordà,http://www.bellcaire.net ,,0
Cataluña,Girona,Ayuntamiento de Beuda,http://www.beuda.com ,,0
Cataluña,Girona,Ayuntamiento de Cabanelles,http://www.ddgi.es/cabanelles ,,0
Cataluña,Girona,Ayuntamiento de Camós,http://www.ddgi.es/camos ,,0
Cataluña,Girona,Ayuntamiento de Campdevànol,http://www.campdevanol.org ,,0
Cataluña,Girona,Ayuntamiento de Campelles,http://www.ddgi.es/campelles ,,0
Cataluña,Girona,Ayuntamiento de Canet d´Adri,http://www.canet-adri.org ,,0
Cataluña,Girona,Ayuntamiento de Cantallops,http://www.ddgi.es/cantallops ,,0
Cataluña,Girona,Ayuntamiento de Castell-Platja d'Aro,http://www.ciutada.platjadaro.com,,0
Cataluña,Girona,Ayuntamiento de Castelló d´Empúries,http://www.castello.cat,https://www.seu-e.cat/web/castellodempuries/seu-electronica,403
Cataluña,Girona,Ayuntamiento de Celrà,http://www.celra.net ,,0
Cataluña,Girona,Ayuntamiento de Crespià,http://www.ddgi.es/crespia/ ,,0
Cataluña,Girona,Ayuntamiento de Darnius,http://www.ca.darnius.cat/,,0
Cataluña,Girona,Ayuntamiento de Espolla,http://www.ddgi.es/espolla ,,0
Cataluña,Girona,Ayuntamiento de Garrigàs,http://www.ddgi.es/garrigas ,,0
Cataluña,Girona,Ayuntamiento de La Pera,http://www.ddgi.es/pera ,,0
Cataluña,Girona,Ayuntamiento de La Vall de Bianya,http://www.ajuntament.valldebianya.org/,,0
Cataluña,Girona,Ayuntamiento de Llagostera,http://www.llagostera.cat ,,0
Cataluña,Girona,Ayuntamiento de Llers,http://www.llers.cat ,,0
Cataluña,Girona,Ayuntamiento de Llívia,http://www.llivia.org ,,0
Cataluña,Girona,Ayuntamiento de Lloret de Mar,http://www.lloret.org ,,0
Cataluña,Girona,Ayuntamiento de Maçanet de La Selva,http://www.massanetdelaselva.org ,,0
Cataluña,Girona,Ayuntamiento de Massanes,http://www.massanes.org ,,0
Cataluña,Girona,Ayuntamiento de Ogassa,http://webspobles2.ddgi.cat/ogassa,,0
Cataluña,Girona,Ayuntamiento de Palau-saverdera,http://www.palausaverdera.cat,,403
Cataluña,Girona,Ayuntamiento de Pals,http://www.pals.es ,,0
Cataluña,Girona,Ayuntamiento de Pau,http://www.ddgi.es/pau ,,0
Cataluña,Girona,Ayuntamiento de Pedret I Marzà,http://www.ddgi.es/pedretimarza ,,0
Cataluña,Girona,Ayuntamiento de Peralada,http://www.peralada.org ,,0
Cataluña,Girona,Ayuntamiento de Pontós,http://www.ddgi.es/pontos ,,0
Cataluña,Girona,Ayuntamiento de Puigcerdà,http://www.puigcerda.com ,,0
Cataluña,Girona,Ayuntamiento de Sant Climent Sescebes,http://www.santcliment.net ,,0
Cataluña,Girona,Ayuntamiento de Sant Feliu de Pallerols,http://WWW.santfeliupallerols.cat,,0
